bi_vw_TransportBookedService|ItineraryService|ItineraryServiceId,ItineraryDayId,ServiceId,CustomServiceName,GlobalServiceId,VendorId,ItineraryService2CostId_QuotedCost,Markup,UseCustomCost,SourceLocaleId,IsCustomService
bi_vw_TransportBookedService|ItineraryService2Booking|ItineraryServiceId,BookingStatusId
bi_vw_TransportBookedService|ItineraryService2Cost|ItineraryService2CostId,Cost,Cost_CurrencyId,ConvertedCost,ConvertedCost_CurrencyId,Deleted
bi_vw_TransportBookedService|ItineraryTrip|ItineraryId,BookedDate,ItineraryReference
bi_vw_TransportBookedService|TransportCategory|TransportCategoryId,Name,AirId,TransportCapacity
bi_vw_TransportBookedService|Trip|TripId,CompanyId,Computed_ItineraryId
bi_vw_TransportBookedService|Vendors|vendorId,vendorName,ParentId
ItineraryTrip_VendorCostSummary_DC_JustActualCosts__|bookingStatus|
ItineraryTrip_VendorCostSummary_DC_JustActualCosts__|CurrencyConversion|
ItineraryTrip_VendorCostSummary_DC_JustActualCosts__|ItineraryDay|
ItineraryTrip_VendorCostSummary_DC_JustActualCosts__|ItineraryQuote|
ItineraryTrip_VendorCostSummary_DC_JustActualCosts__|ItineraryService|
ItineraryTrip_VendorCostSummary_DC_JustActualCosts__|ItineraryService2Booking|
ItineraryTrip_VendorCostSummary_DC_JustActualCosts__|ItineraryService2Cost|
ItineraryTrip_VendorCostSummary_DC_JustActualCosts__|vendors|
GlobalTransportOptionCategory_AllCategories_|AirAlternates|AirAlternatesId,Deleted
GlobalTransportOptionCategory_AllCategories_|AirAlternates2TransportCategory|AirAlternates2TransportCategoryId,AirAlternatesId,TransportCategoryId
GlobalTransportOptionCategory_AllCategories_|TransportCategory|TransportCategoryId,Name,Deleted
vwLocaleTree|locale|LocaleId,LocaleTypeId
vwLocaleTree|Locale|LocaleTypeId,LocaleId,ParentLocaleId,Deleted
bi_vw_TripCountryLocale|ItineraryDay|ItineraryDayId,Day,ItineraryId,Deleted
bi_vw_TripCountryLocale|ItineraryService|ItineraryServiceId,ItineraryDayId,DisplayOrder,TimeOfDayId,Deleted,SourceLocaleId
bi_vw_TripCountryLocale|ItineraryService2Booking|ItineraryServiceId,BookingStatusId
bi_vw_TripCountryLocale|Locale|LocaleId,Deleted
bi_vw_TripCountryLocale|LocaleTree|localeId,ParentLocaleId,ParentLocaleTypeId
bi_vw_TripCountryLocale|Trip|TripId,CompanyId,TripReference,QuoteAgentId,TourAgentId,BookedDate,TripStartDate,DateCancelled,MainContactClientId,CompanyBrandId,SalesCoaAllocationId,Computed_ItineraryId
TripItineraryLocales|Itinerary|ItineraryId
TripItineraryLocales|ItineraryDay|ItineraryDayId,ItineraryId,Deleted
TripItineraryLocales|ItineraryService|ItineraryDayId,Deleted,SourceLocaleId
TripItineraryLocales|ItineraryTrip|ItineraryId,Cancelled,BookedDate
ItineraryTrip_VendorCostSummary_DC_WithVendors__|bookingStatus|
ItineraryTrip_VendorCostSummary_DC_WithVendors__|CurrencyConversion|
ItineraryTrip_VendorCostSummary_DC_WithVendors__|ItineraryDay|
ItineraryTrip_VendorCostSummary_DC_WithVendors__|ItineraryQuote|
ItineraryTrip_VendorCostSummary_DC_WithVendors__|ItineraryService|
ItineraryTrip_VendorCostSummary_DC_WithVendors__|ItineraryService2Booking|
ItineraryTrip_VendorCostSummary_DC_WithVendors__|ItineraryService2Cost|
ItineraryTrip_VendorCostSummary_DC_WithVendors__|vendors|
GlobalTransportOptionCategory_InclDeleted_|Air|AirId,Deleted
GlobalTransportOptionCategory_InclDeleted_|AirAlternates|AirAlternatesId,AirId,ShowEconomy,ShowBusiness,ShowFirst,Deleted
GlobalTransportOptionCategory_InclDeleted_|AirAlternates2TransportCategory|AirAlternates2TransportCategoryId,AirAlternatesId,TransportCategoryId
GlobalTransportOptionCategory_InclDeleted_|TransportCategory|TransportCategoryId,Name,Deleted,AirRatesTypeId
bi_vw_TripCountryLocale_2|ItineraryDay|ItineraryDayId,Day,ItineraryId,Deleted
bi_vw_TripCountryLocale_2|ItineraryService|ItineraryServiceId,ItineraryDayId,DisplayOrder,TimeOfDayId,Deleted,SourceLocaleId
bi_vw_TripCountryLocale_2|ItineraryService2Booking|ItineraryServiceId,BookingStatusId
bi_vw_TripCountryLocale_2|Locale|LocaleId,Deleted
bi_vw_TripCountryLocale_2|LocaleTree|localeId,ParentLocaleId,ParentLocaleTypeId
bi_vw_TripCountryLocale_2|Trip|TripId,CompanyId,TripReference,QuoteAgentId,TourAgentId,BookedDate,TripStartDate,DateCancelled,MainContactClientId,CompanyBrandId,SalesCoaAllocationId,Computed_ItineraryId
bi_vw_QuoteAgent|CoaAllocation|COAAllocationId,Name
bi_vw_QuoteAgent|Employee|EmployeeId,Deleted,StartDate
bi_vw_QuoteAgent|QuoteAgent|QuoteAgentId,Name,Deleted,Email,EmployeeId,AirAgent,DefaultCOAAllocationId,IsManager,OutsideSalesAgent
TemplateItineraryLocales|Itinerary|ItineraryId,ItineraryCategoryId,IsActive,ActiveCode
TemplateItineraryLocales|ItineraryCategory|ItineraryCategoryId,IsItineraryTemplate
TemplateItineraryLocales|ItineraryDay|ItineraryDayId,Day,ItineraryId,Deleted
TemplateItineraryLocales|ItineraryService|ItineraryDayId,DisplayOrder,TimeOfDayId,Deleted,SourceLocaleId
ItineraryTrip_VendorCostSummary|bookingStatus|bookingStatusId,IncludedWhenCalculatingCost
ItineraryTrip_VendorCostSummary|CurrencyConversion|CurrencyConversionId,ToBase
ItineraryTrip_VendorCostSummary|ItineraryDay|ItineraryDayId,ItineraryId
ItineraryTrip_VendorCostSummary|ItineraryQuote|ItineraryStartDate,ItineraryId,ItineraryRef
ItineraryTrip_VendorCostSummary|ItineraryService|ItineraryServiceId,ItineraryDayId,VendorId,ItineraryService2CostId_QuotedCost,Deleted
ItineraryTrip_VendorCostSummary|ItineraryService2Booking|ItineraryServiceId,BookingStatusId,VendorId,ItineraryService2CostId
ItineraryTrip_VendorCostSummary|ItineraryService2Cost|ItineraryService2CostId,Cost,Cost_CurrencyId,ConvertedCost,ConvertedCost_CurrencyId,ToUSDCurrencyConversionId
ItineraryTrip_VendorCostSummary|vendors|vendorId,vendordisplayname,DefaultCurrencyId,ParentId,VendorTypeId,LocaleId
ItineraryTrip_VendorCostSummary_ForExcludedServices|bookingStatus|bookingStatusId,bookingStatus,IncludedWhenCalculatingCost
ItineraryTrip_VendorCostSummary_ForExcludedServices|Itinerary|ItineraryId
ItineraryTrip_VendorCostSummary_ForExcludedServices|ItineraryDay|ItineraryDayId,ItineraryId
ItineraryTrip_VendorCostSummary_ForExcludedServices|ItineraryQuote|ItineraryStartDate,ItineraryId,ItineraryRef
ItineraryTrip_VendorCostSummary_ForExcludedServices|ItineraryService|ItineraryServiceId,ItineraryDayId,VendorId,ItineraryService2CostId_QuotedCost
ItineraryTrip_VendorCostSummary_ForExcludedServices|ItineraryService2Booking|ItineraryServiceId,BookingStatusId,VendorId,ItineraryService2CostId
ItineraryTrip_VendorCostSummary_ForExcludedServices|ItineraryService2Cost|ItineraryService2CostId,Cost_CurrencyId
ItineraryTrip_VendorCostSummary_ForExcludedServices|vendors|vendorId,vendordisplayname,DefaultCurrencyId,ParentId
v_RPT_FinanceViewTravelerInvoice|Client|ClientId
v_RPT_FinanceViewTravelerInvoice|Product|ProductId,TripId,BookedDate,ProductTypeId,CoaAllocationId,Cancelled
v_RPT_FinanceViewTravelerInvoice|Traveler|travelerId
v_RPT_FinanceViewTravelerInvoice|TravelerInvoices|TravelerId,DueDate,Amount,CurrencyId,AmountUSD,TripLedgerId
v_RPT_FinanceViewTravelerInvoice|Trip|TripId,CompanyId,TripReference,QuoteAgentId,TourAgentId,BookedDate,TripStartDate,DateCancelled,MainContactClientId,CompanyBrandId,SalesCoaAllocationId
v_RPT_FinanceViewTravelerInvoice|TripLedger|TripLedgerId,QuoteAgentId,PostingDate,ProductId
bi_vw_RevenueAllocation|Client|ClientId
bi_vw_RevenueAllocation|coaallocation2locale|COAAllocationId,LocaleId
bi_vw_RevenueAllocation|itineraryservice|ItineraryServiceId,VendorId,SourceLocaleId
bi_vw_RevenueAllocation|ItineraryServiceRevenueAllocation|TripLedgerId,COAAllocationId,Amount,CurrencyId,AmountUSD,ProductItemId
bi_vw_RevenueAllocation|Product|ProductId,TripId,BookedDate,ProductTypeId,Cancelled
bi_vw_RevenueAllocation|ProductItem|ProductItemId,ServiceId,Name,VendorId,CoaAllocationId,SystemOfRecordId,ProductItemType
bi_vw_RevenueAllocation|Trip|TripId,CompanyId,TripReference,QuoteAgentId,TourAgentId,BookedDate,TripStartDate,DateCancelled,MainContactClientId,CompanyBrandId,SalesCoaAllocationId
bi_vw_RevenueAllocation|TripLedger|TripLedgerId,QuoteAgentId,PostingDate,ProductId
bi_vw_RevenueAllocation|Vendors|vendorId,vendorName,ParentId,VendorTypeId,LocaleId,coaallocationid
ItineraryTrip_VendorCostSummary_VendorView|bookingstatus|bookingStatusId,IncludedWhenCalculatingCost
ItineraryTrip_VendorCostSummary_VendorView|currencyconversion|CurrencyConversionId,ToBase
ItineraryTrip_VendorCostSummary_VendorView|itineraryday|ItineraryDayId,ItineraryId
ItineraryTrip_VendorCostSummary_VendorView|itineraryquote|ItineraryStartDate,ItineraryId,ItineraryRef
ItineraryTrip_VendorCostSummary_VendorView|itineraryservice|ItineraryServiceId,ItineraryDayId,VendorId,ItineraryService2CostId_QuotedCost,Deleted
ItineraryTrip_VendorCostSummary_VendorView|itineraryservice2booking|ItineraryServiceId,BookingStatusId,VendorId,ItineraryService2CostId
ItineraryTrip_VendorCostSummary_VendorView|itineraryservice2cost|ItineraryService2CostId,Cost,Cost_CurrencyId,ConvertedCost,ConvertedCost_CurrencyId,ToUSDCurrencyConversionId
ItineraryTrip_VendorCostSummary_VendorView|itinerarytrip|ItineraryId,Cancelled
ItineraryTrip_VendorCostSummary_VendorView|vendors|vendorId,vendordisplayname,DefaultCurrencyId,ParentId,VendorTypeId,LocaleId
bi_vw_LocaleTree|locale|LocaleId,Name,Deleted,LocaleTypeId
bi_vw_LocaleTree|LocaleTree|localeId,LocaleTypeId,ParentLocaleId,ParentLocaleTypeId
bi_vw_LocaleTree|localeType|LocaleTypeId,LocaleTypeName
vwEveryDaySinceStartDate_MK_NEW|dbospt_values|
ItineraryTrip_VendorCostSummaryByServiceType|bookingStatus|bookingStatusId,IncludedWhenCalculatingCost
ItineraryTrip_VendorCostSummaryByServiceType|CurrencyConversion|CurrencyConversionId,ToBase
ItineraryTrip_VendorCostSummaryByServiceType|ItineraryDay|ItineraryDayId,ItineraryId
ItineraryTrip_VendorCostSummaryByServiceType|ItineraryQuote|ItineraryStartDate,ItineraryId,ItineraryRef
ItineraryTrip_VendorCostSummaryByServiceType|ItineraryService|ItineraryServiceId,ItineraryDayId,ServiceId,VendorId,ItineraryService2CostId_QuotedCost,Deleted
ItineraryTrip_VendorCostSummaryByServiceType|ItineraryService2Booking|ItineraryServiceId,BookingStatusId,VendorId,ItineraryService2CostId
ItineraryTrip_VendorCostSummaryByServiceType|ItineraryService2Cost|ItineraryService2CostId,Cost,Cost_CurrencyId,ConvertedCost,ConvertedCost_CurrencyId,ToUSDCurrencyConversionId
ItineraryTrip_VendorCostSummaryByServiceType|vendors|vendorId,vendordisplayname,DefaultCurrencyId,ParentId
bi_vw_CoaAllocationTree|coaAllocation|COAAllocationId,Name,Deleted
bi_vw_CoaAllocationTree|coaAllocationTree|COAAllocationId,ParentCOAAllocationId,CompanyID,Level
bi_vw_CoaAllocationTree|company|CompanyId,Name
Trip_GroupTraveler|Client|ClientId,FirstName,LastName,DateOfBirth,Age,Deleted,MiddleName,HealthNotes
Trip_GroupTraveler|Group|GroupId,ParentGroupId,IsDefault,Deleted,GroupOrder,TripId
Trip_GroupTraveler|traveler|travelerId,email,arrivalFlight,departFlight,deleted,clientid,VisasObtained,Release,Cancelled,InCountryContactNo,QuotedTravelerId,ReleaseDate,TRAMSPassengerNum,SystemOfRecordId,ArrivalFlightSORId,DepartureFlightSORId,diet,mobility
Trip_GroupTraveler|Traveler2Group|TravelerId,GroupId,Deleted,TravelerOrder
TemplateItineraryHotels|hotelroomcategory|HotelId,gHotelRoomId
TemplateItineraryHotels|Itinerary|ItineraryId,ItineraryCategoryId,Deleted,IsActive,ActiveCode
TemplateItineraryHotels|ItineraryCategory|ItineraryCategoryId,IsItineraryTemplate
TemplateItineraryHotels|ItineraryDay|ItineraryDayId,ItineraryId,Deleted
TemplateItineraryHotels|ItineraryService|ItineraryDayId,ServiceId,GlobalServiceId,Deleted
ItineraryTrip_VendorCostSummaryByServiceTypeWithCommissionable|bookingStatus|bookingStatusId,IncludedWhenCalculatingCost
ItineraryTrip_VendorCostSummaryByServiceTypeWithCommissionable|ItineraryDay|ItineraryDayId,ItineraryId
ItineraryTrip_VendorCostSummaryByServiceTypeWithCommissionable|ItineraryQuote|ItineraryStartDate,ItineraryId,ItineraryRef
ItineraryTrip_VendorCostSummaryByServiceTypeWithCommissionable|ItineraryService|ItineraryServiceId,ItineraryDayId,ServiceId,VendorId,ItineraryService2CostId_QuotedCost,Deleted,IsCommissionable
ItineraryTrip_VendorCostSummaryByServiceTypeWithCommissionable|ItineraryService2Booking|ItineraryServiceId,BookingStatusId,VendorId,ItineraryService2CostId
ItineraryTrip_VendorCostSummaryByServiceTypeWithCommissionable|ItineraryService2Cost|ItineraryService2CostId,Cost,Cost_CurrencyId,ConvertedCost,ConvertedCost_CurrencyId
ItineraryTrip_VendorCostSummaryByServiceTypeWithCommissionable|vendors|vendorId,vendordisplayname,DefaultCurrencyId,ParentId
ItineraryTrip_VendorCostSummaryFromVPO|Product|ProductId,TripId
ItineraryTrip_VendorCostSummaryFromVPO|Trip|TripId,TripReference,TripStartDate
ItineraryTrip_VendorCostSummaryFromVPO|Trip_VendorQuotedCosts|ProductId,VendorId,QuotedCost,QuotedCostUSD
ItineraryTrip_VendorCostSummaryFromVPO|vendorpurchaseorderservices|VendorPurchaseOrderId,Amount,CurrencyId,AmountUSD
ItineraryTrip_VendorCostSummaryFromVPO|vendorpurchaseorders|VendorPurchaseOrderId,VendorId,ProductId
ItineraryTrip_VendorCostSummaryFromVPO|vendors|vendorId,vendordisplayname,DefaultCurrencyId,ParentId,VendorTypeId,LocaleId
Trip_VendorCostSummary|Product|ProductId,TripId
Trip_VendorCostSummary|ProductItem|ProductId,QuotedCost,ActualCost,Currency,QuotedCostUSD,VendorId,IsCancelled,IsArchived
Trip_VendorCostSummary|Trip|TripId,TripReference,TripStartDate
Trip_VendorCostSummary|Vendor|vendorId,ParentId
Trip_VendorCostSummary|VendorPurchaseOrders|VendorPurchaseOrderId,ProductId
Trip_VendorCostSummary|VendorPurchaseOrderServices|VendorPurchaseOrderId,AmountUSD
Trip_VendorCostSummary|vendors|vendorId,vendordisplayname,DefaultCurrencyId,ParentId,VendorTypeId,LocaleId
bi_vw_SalesOperations|ClientRefund|TripId,FTCAmount,ProductItemId,PaymentAmount
bi_vw_SalesOperations|ProductItem|ProductItemId,IsCancelled
bi_vw_SalesOperations|Trip|TripId,TripReference,QuoteAgentId,BookedDate,TripStartDate,Cancelled,SalesCoaAllocationId
bi_vw_SalesOperations|TripFeedback|RecommendKT,TripId
vwPackageRates|ItineraryServiceSeason|ItineraryServiceSeasonId,ItineraryServiceId,VendorId,CurrencyId,StartDate,EndDate,Deleted
vwPackageRates|ItineraryServiceSeason2Rate|ItineraryServiceSeasonId,RateId,ItineraryService2VendorRateTypeId,Deleted
vwPackageRates|Rate|RateId,RateTypeId,PerPerson,PerVehicle,Flat,Deleted
vwPackageRates|Rate2RateRange|RateId,Flat,Deleted
vwPackageRates|RateType|RateTypeId,Deleted
bi_vw_Vendor|Currency|CurrencyId,Symbol
bi_vw_Vendor|Vendors|vendorId,vendorName,vendordisplayname,address,address2,city,province,country,postalCode,contact,phone,email,deleted,inactive,DefaultCurrencyId,ParentId,VendorTypeId,LocaleId,CompanyId,coaallocationid
Trip_VendorQuotedCosts|ProductItem|ProductItemId,QuotedCost,QuotedCostUSD,IsCancelled
Trip_VendorQuotedCosts|VendorPurchaseOrders|VendorPurchaseOrderId,VendorId,ProductId
Trip_VendorQuotedCosts|VendorPurchaseOrderServices|VendorPurchaseOrderId,ProductItemId
bi_vw_TravelAgent|QuoteAgent|QuoteAgentId,Name
bi_vw_TravelAgent|TourAgent|TourAgentId,TravelAgencyId,FirstName,LastName,deleted,CreatedDate,QuoteAgentId
bi_vw_TravelAgent|TravelAgency|TravelAgencyId,TravelAgencyName,Address1,Address2,City,State,Country,PostalCode,Phone,Email,Deleted,Vip
bi_vw_TravelAgent|fn_GetTravelAgencyConsortiumByTourAgent|
KT_HotelRoomVendors|Hotel|HotelId,Deleted
KT_HotelRoomVendors|Hotel2Vendor|HotelId,VendorId,Deleted,IsDescriptionOnly
KT_HotelRoomVendors|HotelRoomCategory|HotelRoomCategoryId,HotelId,Deleted,gHotelRoomId
KT_HotelRoomVendors|vendors|vendorId
HotelRateVendors|GlobalHotel|gHotelId,Name
HotelRateVendors|GlobalHotelRoom|gHotelRoomId,RoomName,gHotelId
HotelRateVendors|GlobalHotelRoomVendor|gHotelRoomVendorId,gHotelRoomId,VendorId
HotelRateVendors|GlobalProvider|ProviderId,Name
HotelRateVendors|vendors|vendorId,vendorName,vendordisplayname,ProviderId
TripDetailsWithGlobalIds_OBSOLETE_SEE_DEAN|TripDetails_AllDetails_Ground|
TripDetailsWithGlobalIds_OBSOLETE_SEE_DEAN|TripDetails_AllDetails_Hotels|
Finance_ProductItemSummary_TravInv|Product|ProductId,TripId,BookedDate,ProductTypeId,CoaAllocationId,Cancelled
Finance_ProductItemSummary_TravInv|Traveler|travelerId
Finance_ProductItemSummary_TravInv|TravelerInvoices|TravelerId,BilledDate,DueDate,CurrencyId,AmountUSD,TripLedgerId
Finance_ProductItemSummary_TravInv|Trip|TripId,CompanyId,TripReference,QuoteAgentId,TourAgentId,BookedDate,TripStartDate,DateCancelled,MainContactClientId,CompanyBrandId,SalesCoaAllocationId
Finance_ProductItemSummary_TravInv|TripLedger|TripLedgerId,QuoteAgentId,PostingDate,ProductId
Finance_ItineraryServiceInsuranceSummary_TravInv|Finance_ProductItemSummary_TravInv|QuoteAgentId,PostingDate,ProductId,ProductTypeId,billeddate,CompanyId,TripId,revenueusd,costusd
IxTemplateItinerariesBranded_|Itinerary|ItineraryId,Name,IsFeatured,ItineraryCategoryId,FeatureText,NumberOfDays,ItineraryTypeId,Deleted,IsActive,ActiveCode,Double4People
IxTemplateItinerariesBranded_|Itinerary2CompanyBrand|ItineraryId,CompanyBrandId,Deleted
bi_vw_TravelerPayment|Product|ProductId,TripId,ProductTypeId,CoaAllocationId,Cancelled
bi_vw_TravelerPayment|TravelerPaymentAllocation|TravelerId,ClientId,InvoiceTypeid,Amount,CurrencyId,SourceAmount,SourceCurrencyId,AmountUSD,COAID,DateCreated,PaymentDate,Reference,Memo,RecordedPaymentTypeId,ProductId
bi_vw_TravelerPayment|Trip|TripId,CompanyId,TripReference,QuoteAgentId,TourAgentId,BookedDate,TripStartDate,DateCancelled,CompanyBrandId,SalesCoaAllocationId
FinanceViewRevenueAllocation|ItineraryServiceRevenueAllocation|TripLedgerId,COAAllocationId,Amount,CurrencyId,AmountUSD,ProductItemId
FinanceViewRevenueAllocation|Product|ProductId,TripId,BookedDate,ProductTypeId,Cancelled
FinanceViewRevenueAllocation|ProductItem|ProductItemId,ServiceId,Name,VendorId,CoaAllocationId,ProductItemType
FinanceViewRevenueAllocation|Trip|TripId,CompanyId,TripReference,QuoteAgentId,BookedDate,TripStartDate,DateCancelled,MainContactClientId,CompanyBrandId,SalesCoaAllocationId
FinanceViewRevenueAllocation|TripLedger|TripLedgerId,QuoteAgentId,PostingDate,ProductId
FinanceViewRevenueAllocation|Vendors|vendorId,vendorName,ParentId,VendorTypeId,coaallocationid
Report_IncomeStatementPostedData_TravInv|COAAllocation|COAAllocationId,Name,ParentCOAAllocationId,DisplayOrder
Report_IncomeStatementPostedData_TravInv|COAAllocationtree|COAAllocationId,ParentCOAAllocationId
Report_IncomeStatementPostedData_TravInv|CompanyVendors|VendorId,DefaultExpenseCOAID
Report_IncomeStatementPostedData_TravInv|Finance_ItineraryServiceAirfareSummary|companyid,billeddate,revenueusd,costusd
Report_IncomeStatementPostedData_TravInv|Finance_ItineraryServiceInsuranceSummary_TravInv|companyid,billeddate,revenueusd,costusd
Report_IncomeStatementPostedData_TravInv|fn_Company_GetChildCompanies|CompanyId
Report_IncomeStatementPostedData_TravInv|registerentries|AmountUSD,DebitCredit,COAID,AccountName,TripId,EffectiveDate,COACategoryId,COACategoryTypeId,COAParent,CompanyId
Report_IncomeStatementPostedData_TravInv|SalesReportTripsFromTripLedgerByAgent|TripId,ActualCostUSD,RevenueUSD,COAAllocationId,postingdate
Report_IncomeStatementPostedData_TravInv|trip|TripId,CompanyId,SalesCoaAllocationId
Report_IncomeStatementPostedData_TravInv|fn_GetParentCOAAllocationIdUnderTours|
bi_vw_HotelRoomCategory|Hotel|HotelId,Name,Description,gHotelId,LocaleId,IsActive,Preferred
bi_vw_HotelRoomCategory|HotelRoomCategory|HotelRoomCategoryId,HotelId,Name,Deleted,gHotelRoomId,Description
ItineraryService_AllDetails_Save|Itinerary|ItineraryId,ItineraryCategoryId
ItineraryService_AllDetails_Save|ItineraryDay|ItineraryDayId,Day,ItineraryId
ItineraryService_AllDetails_Save|ItineraryQuote|ItineraryStartDate,ItineraryId,QuotedGroupAllocation
ItineraryService_AllDetails_Save|ItineraryService|ItineraryServiceId,ItineraryDayId,ServiceId,CustomServiceName,ProviderServiceId,DisplayOrder,GlobalServiceId,VendorId,ParentItineraryServiceId,Duration,TimeOfDayId,CopiedFromItineraryServiceId,ItineraryService2CostId_QuotedCost,DateCreated,LastModified,Markup,QuotedGroupAllocation,IsAlertDismissed,IsAlternateForService,UseCustomCost,ServiceDescriptionId,IsCustomService,IsCustomServiceName,Comments,IsPackageService,IsCommissionable,IsCustomGroupAllocation,DeletedStrict
ItineraryService_AllDetails_Save|ItineraryService2Cost|ItineraryService2CostId,Cost,Cost_CurrencyId,ConvertedCost,ConvertedCost_CurrencyId,Deleted
ItineraryService_AllDetails_Save|Locale|LocaleId,Name,IsGlobal
ItineraryService_AllDetails_Save|ServiceDescription|ServiceDescriptionId,Alerts,QuoteServiceName,ClientServiceName,SourceLocaleId,DestinationLocaleId,ActivityTypeName,SimpleServiceName,ActivityTypeDisplayName,ActivityTypeId,ShowLocaleInfo
ItineraryService_AllDetails_Save|vendors|vendorId,vendordisplayname,ProviderId
bi_vw_GroundVendorRate|Currency|CurrencyId,Symbol
bi_vw_GroundVendorRate|Ground|GroundId,Name,Description,LocaleId,IsActive
bi_vw_GroundVendorRate|Ground2Vehicle|Ground2VehicleId,GroundId,Deleted,VehicleName,VehicleCapacity
bi_vw_GroundVendorRate|Ground2Vendor|GroundId,VendorId,Deleted
bi_vw_GroundVendorRate|GroundRates|GroundId,GroundSeasonId,Deleted,Ground2VehicleId,RateId
bi_vw_GroundVendorRate|GroundSeason|GroundSeasonId,GroundId,Deleted,CurrencyId
bi_vw_GroundVendorRate|GroundSeasonDates|GroundSeasonId,SeasonStartDate,SeasonEndDate,Deleted
bi_vw_GroundVendorRate|Rate|RateId,RateTypeId,PerPerson,PerVehicle,Flat,Deleted
bi_vw_GroundVendorRate|Rate2RateRange|RateId,RateRangeId,Flat,Deleted
bi_vw_GroundVendorRate|RateRange|RateRangeId,Minimum,Deleted
bi_vw_GroundVendorRate|RateType|RateTypeId,Name
bi_vw_GroundVendorRate|Vendors|vendorId,vendordisplayname,ParentId
ItineraryService_AllDetails_AllServiceTypes|ItineraryService_AllDetails|vendordisplayname,ProviderId,ItineraryServiceId,ItineraryDayId,ServiceId,CustomServiceName,ProviderServiceId,DisplayOrder,GlobalServiceId,VendorId,DateCreated,LastModified,ParentItineraryServiceId,Duration,Deleted,Cost,ConvertedCost,Cost_CurrencyId,ConvertedCost_CurrencyId,Day,ItineraryId,ServiceStartDate,TimeOfDayId,IsCustomGroupAllocation,QuotedGroupAllocation,DefaultQuotedGroupAllocation,ItineraryCategoryId,Markup,IsAlertDismissed,CopiedFromItineraryServiceId,IsAlternateForService,UseCustomCost,SourceLocaleId,DestinationLocaleId,SourceLocaleName,DestinationLocaleName,IsCustomService,ServiceDescriptionId,IsCommissionable,IsCustomServiceName,globalServiceName,Alerts,ActivityTypeId
bi_vw_TransportVendorRate|Air|AirId,Description,Name,SourceLocaleId,DestinationLocaleId,IsActive
bi_vw_TransportVendorRate|Air2Vendor|AirId,VendorId,Deleted
bi_vw_TransportVendorRate|AirRates|AirId,AirSeasonId,Deleted,transportCategoryId,RateId
bi_vw_TransportVendorRate|AirSeason|AirSeasonId,AirId,Deleted,VendorId,CurrencyId
bi_vw_TransportVendorRate|AirSeasonDates|AirSeasonId,SeasonStartDate,SeasonEndDate,Deleted
bi_vw_TransportVendorRate|Currency|CurrencyId,Symbol
bi_vw_TransportVendorRate|Rate|RateId,VendorId,RateTypeId,PerPerson,PerVehicle,Flat,Deleted
bi_vw_TransportVendorRate|Rate2RateRange|RateId,RateRangeId,Flat,Deleted
bi_vw_TransportVendorRate|RateRange|RateRangeId,Minimum,Deleted
bi_vw_TransportVendorRate|RateType|RateTypeId,Name
bi_vw_TransportVendorRate|TransportCategory|TransportCategoryId,Name,Deleted,AirId,TransportCapacity
bi_vw_TransportVendorRate|Vendors|vendorId,vendordisplayname,ParentId
Vendor|Vendors|vendorId,paymentTermId,vendorName,Username,Password,vendordisplayname,address,address2,city,province,country,postalCode,contact,phone,mobile,fax,email,notes,SSMA_TimeStamp,deleted,inactive,APNotes,Internal,IsGlobal,CommissionPct,PrimaryVendor,activeComments,DefaultCurrencyId,ProviderId,ParentId,KTUserId,StatusId,AbilityToScheduleGuides,AbilityToPaySuppliers,VendorOfVendorId,_vendorOfVendorCOAID,Cancellation,VoucherInformation,BookingProcedure,Other,VendorTypeId,LocaleId,CompanyId,IsAirfareVendor,DateCreated,FinanceOnly,SalesLocaleId,coaallocationid,VendorPurchasingTypeId,ReceivedTraining,RemittanceAdviceContact,RemittanceAdviceEmail,TRAMSProfileNum,IsDMC,ApplyArbitrageFee,HideInDropdown
bi_vw_HotelBedbankMapping|Hotel|HotelId,Name,Description,gHotelId,LocaleId,IsActive,Preferred
bi_vw_HotelBedbankMapping|HotelRoomCategory|HotelRoomCategoryId,HotelId,Name,Deleted,gHotelRoomId,Description
bi_vw_HotelBedbankMapping|HotelRoomCategoryTmt2Adx|HotelRoomCategoryId,AdxHotelRoomCategoryId,Deleted
bi_vw_HotelBedbankMapping|TeHotelProvider|HotelSearchProviderId,ProviderName
bi_vw_HotelBedbankMapping|TeHotelRoomCategory|TeHotelRoomCategoryId,RoomName,ProviderId,Deleted
ItineraryService_AllDetails_Dean|Itinerary|ItineraryId,ItineraryCategoryId
ItineraryService_AllDetails_Dean|ItineraryDay|ItineraryDayId,Day,ItineraryId
ItineraryService_AllDetails_Dean|ItineraryQuote|ItineraryStartDate,ItineraryId,QuotedGroupAllocation
ItineraryService_AllDetails_Dean|ItineraryService|ItineraryServiceId,ItineraryDayId,ServiceId,CustomServiceName,ProviderServiceId,DisplayOrder,GlobalServiceId,VendorId,ParentItineraryServiceId,Duration,TimeOfDayId,CopiedFromItineraryServiceId,ItineraryService2CostId_QuotedCost,DateCreated,LastModified,Deleted,Markup,QuotedGroupAllocation,IsAlertDismissed,IsAlternateForService,UseCustomCost,ServiceDescriptionId,IsCustomService,IsCustomServiceName,IsCommissionable
ItineraryService_AllDetails_Dean|ItineraryService2Cost|ItineraryService2CostId,Cost,Cost_CurrencyId,ConvertedCost,ConvertedCost_CurrencyId
